"","lon","lat"
"4244",-106.251860907804,38.7506721952614
"4245",-105.751860907804,38.7506721952614
"4246",-105.251860907804,38.7506721952614
"4248",-104.251860907804,38.7506721952614
"4249",-103.751860907804,38.7506721952614
"4250",-103.251860907804,38.7506721952614
"4251",-102.751860907804,38.7506721952614
"4252",-102.251860907804,38.7506721952614
"4253",-101.751860907804,38.7506721952614
"4254",-101.251860907804,38.7506721952614
"4255",-100.751860907804,38.7506721952614
"4256",-100.251860907804,38.7506721952614
"4257",-99.751860907804,38.7506721952614
"4259",-98.751860907804,38.7506721952614
"4260",-98.251860907804,38.7506721952614
"4262",-97.251860907804,38.7506721952614
"4263",-96.751860907804,38.7506721952614
"4264",-96.251860907804,38.7506721952614
"4265",-95.751860907804,38.7506721952614
"4270",-93.2518609078039,38.7506721952614
"4271",-92.7518609078039,38.7506721952614
"4273",-91.7518609078039,38.7506721952614
"4274",-91.2518609078039,38.7506721952614
"4278",-89.2518609078039,38.7506721952614
"4279",-88.7518609078039,38.7506721952614
"4281",-87.7518609078039,38.7506721952614
"4282",-87.2518609078039,38.7506721952614
"4286",-85.2518609078039,38.7506721952614
"4287",-84.7518609078039,38.7506721952614
"4291",-82.7518609078039,38.7506721952614
"4293",-81.7518609078039,38.7506721952614
"4294",-81.2518609078039,38.7506721952614
"4295",-80.7518609078039,38.7506721952614
"4296",-80.2518609078039,38.7506721952614
"4297",-79.7518609078039,38.7506721952614
"4299",-78.7518609078039,38.7506721952614
"4301",-77.7518609078039,38.7506721952614
"4353",-121.751860907804,38.2506721952614
"4356",-120.251860907804,38.2506721952614
"4357",-119.751860907804,38.2506721952614
"4358",-119.251860907804,38.2506721952614
"4359",-118.751860907804,38.2506721952614
"4360",-118.251860907804,38.2506721952614
"4361",-117.751860907804,38.2506721952614
"4362",-117.251860907804,38.2506721952614
"4363",-116.751860907804,38.2506721952614
"4364",-116.251860907804,38.2506721952614
"4365",-115.751860907804,38.2506721952614
"4366",-115.251860907804,38.2506721952614
"4367",-114.751860907804,38.2506721952614
"4368",-114.251860907804,38.2506721952614
"4369",-113.751860907804,38.2506721952614
"4370",-113.251860907804,38.2506721952614
"4371",-112.751860907804,38.2506721952614
"4372",-112.251860907804,38.2506721952614
"4373",-111.751860907804,38.2506721952614
"4374",-111.251860907804,38.2506721952614
"4375",-110.751860907804,38.2506721952614
"4376",-110.251860907804,38.2506721952614
"4377",-109.751860907804,38.2506721952614
"4378",-109.251860907804,38.2506721952614
"4379",-108.751860907804,38.2506721952614
"4380",-108.251860907804,38.2506721952614
"4381",-107.751860907804,38.2506721952614
"4383",-106.751860907804,38.2506721952614
"4384",-106.251860907804,38.2506721952614
"4385",-105.751860907804,38.2506721952614
"4388",-104.251860907804,38.2506721952614
"4389",-103.751860907804,38.2506721952614
"4390",-103.251860907804,38.2506721952614
"4391",-102.751860907804,38.2506721952614
"4392",-102.251860907804,38.2506721952614
"4393",-101.751860907804,38.2506721952614
"4394",-101.251860907804,38.2506721952614
"4395",-100.751860907804,38.2506721952614
"4396",-100.251860907804,38.2506721952614
"4397",-99.751860907804,38.2506721952614
"4398",-99.251860907804,38.2506721952614
"4399",-98.751860907804,38.2506721952614
"4401",-97.751860907804,38.2506721952614
"4403",-96.751860907804,38.2506721952614
"4405",-95.751860907804,38.2506721952614
"4406",-95.251860907804,38.2506721952614
"4408",-94.251860907804,38.2506721952614
"4410",-93.2518609078039,38.2506721952614
"4411",-92.7518609078039,38.2506721952614
"4412",-92.2518609078039,38.2506721952614
"4413",-91.7518609078039,38.2506721952614
"4415",-90.7518609078039,38.2506721952614
"4416",-90.2518609078039,38.2506721952614
"4417",-89.7518609078039,38.2506721952614
"4418",-89.2518609078039,38.2506721952614
"4420",-88.2518609078039,38.2506721952614
"4424",-86.2518609078039,38.2506721952614
"4426",-85.2518609078039,38.2506721952614
"4428",-84.2518609078039,38.2506721952614
"4429",-83.7518609078039,38.2506721952614
"4430",-83.2518609078039,38.2506721952614
"4431",-82.7518609078039,38.2506721952614
"4434",-81.2518609078039,38.2506721952614
"4435",-80.7518609078039,38.2506721952614
"4436",-80.2518609078039,38.2506721952614
"4437",-79.7518609078039,38.2506721952614
"4443",-76.7518609078039,38.2506721952614
"4496",-120.251860907804,37.7506721952614
"4499",-118.751860907804,37.7506721952614
"4500",-118.251860907804,37.7506721952614
"4501",-117.751860907804,37.7506721952614
"4502",-117.251860907804,37.7506721952614
"4503",-116.751860907804,37.7506721952614
"4504",-116.251860907804,37.7506721952614
"4505",-115.751860907804,37.7506721952614
"4506",-115.251860907804,37.7506721952614
"4507",-114.751860907804,37.7506721952614
"4508",-114.251860907804,37.7506721952614
"4509",-113.751860907804,37.7506721952614
"4511",-112.751860907804,37.7506721952614
"4512",-112.251860907804,37.7506721952614
"4513",-111.751860907804,37.7506721952614
"4514",-111.251860907804,37.7506721952614
"4515",-110.751860907804,37.7506721952614
"4516",-110.251860907804,37.7506721952614
"4517",-109.751860907804,37.7506721952614
"4518",-109.251860907804,37.7506721952614
"4519",-108.751860907804,37.7506721952614
"4520",-108.251860907804,37.7506721952614
"4521",-107.751860907804,37.7506721952614
"4522",-107.251860907804,37.7506721952614
"4523",-106.751860907804,37.7506721952614
"4524",-106.251860907804,37.7506721952614
"4525",-105.751860907804,37.7506721952614
"4526",-105.251860907804,37.7506721952614
"4527",-104.751860907804,37.7506721952614
"4528",-104.251860907804,37.7506721952614
"4529",-103.751860907804,37.7506721952614
"4530",-103.251860907804,37.7506721952614
"4531",-102.751860907804,37.7506721952614
"4532",-102.251860907804,37.7506721952614
"4533",-101.751860907804,37.7506721952614
"4534",-101.251860907804,37.7506721952614
"4535",-100.751860907804,37.7506721952614
"4537",-99.751860907804,37.7506721952614
"4538",-99.251860907804,37.7506721952614
"4539",-98.751860907804,37.7506721952614
"4540",-98.251860907804,37.7506721952614
"4541",-97.751860907804,37.7506721952614
"4543",-96.751860907804,37.7506721952614
"4544",-96.251860907804,37.7506721952614
"4545",-95.751860907804,37.7506721952614
"4546",-95.251860907804,37.7506721952614
"4547",-94.751860907804,37.7506721952614
"4548",-94.251860907804,37.7506721952614
"4549",-93.751860907804,37.7506721952614
"4550",-93.2518609078039,37.7506721952614
"4552",-92.2518609078039,37.7506721952614
"4554",-91.2518609078039,37.7506721952614
"4555",-90.7518609078039,37.7506721952614
"4556",-90.2518609078039,37.7506721952614
"4557",-89.7518609078039,37.7506721952614
"4559",-88.7518609078039,37.7506721952614
"4560",-88.2518609078039,37.7506721952614
"4562",-87.2518609078039,37.7506721952614
"4563",-86.7518609078039,37.7506721952614
"4564",-86.2518609078039,37.7506721952614
"4565",-85.7518609078039,37.7506721952614
"4566",-85.2518609078039,37.7506721952614
"4569",-83.7518609078039,37.7506721952614
"4570",-83.2518609078039,37.7506721952614
"4571",-82.7518609078039,37.7506721952614
"4572",-82.2518609078039,37.7506721952614
"4573",-81.7518609078039,37.7506721952614
"4580",-78.2518609078039,37.7506721952614
"4581",-77.7518609078039,37.7506721952614
"4582",-77.2518609078039,37.7506721952614
"4583",-76.7518609078039,37.7506721952614
"4584",-76.2518609078039,37.7506721952614
"4634",-121.251860907804,37.2506721952614
"4636",-120.251860907804,37.2506721952614
"4637",-119.751860907804,37.2506721952614
"4638",-119.251860907804,37.2506721952614
"4639",-118.751860907804,37.2506721952614
"4641",-117.751860907804,37.2506721952614
"4642",-117.251860907804,37.2506721952614
"4643",-116.751860907804,37.2506721952614
"4644",-116.251860907804,37.2506721952614
"4645",-115.751860907804,37.2506721952614
"4646",-115.251860907804,37.2506721952614
"4647",-114.751860907804,37.2506721952614
"4648",-114.251860907804,37.2506721952614
"4650",-113.251860907804,37.2506721952614
"4652",-112.251860907804,37.2506721952614
"4653",-111.751860907804,37.2506721952614
"4654",-111.251860907804,37.2506721952614
"4655",-110.751860907804,37.2506721952614
"4656",-110.251860907804,37.2506721952614
"4657",-109.751860907804,37.2506721952614
"4658",-109.251860907804,37.2506721952614
"4659",-108.751860907804,37.2506721952614
"4660",-108.251860907804,37.2506721952614
"4662",-107.251860907804,37.2506721952614
"4663",-106.751860907804,37.2506721952614
"4665",-105.751860907804,37.2506721952614
"4666",-105.251860907804,37.2506721952614
"4667",-104.751860907804,37.2506721952614
"4668",-104.251860907804,37.2506721952614
"4669",-103.751860907804,37.2506721952614
"4670",-103.251860907804,37.2506721952614
"4671",-102.751860907804,37.2506721952614
"4672",-102.251860907804,37.2506721952614
"4674",-101.251860907804,37.2506721952614
"4675",-100.751860907804,37.2506721952614
"4676",-100.251860907804,37.2506721952614
"4677",-99.751860907804,37.2506721952614
"4678",-99.251860907804,37.2506721952614
"4679",-98.751860907804,37.2506721952614
"4680",-98.251860907804,37.2506721952614
"4681",-97.751860907804,37.2506721952614
"4684",-96.251860907804,37.2506721952614
"4685",-95.751860907804,37.2506721952614
"4689",-93.751860907804,37.2506721952614
"4691",-92.7518609078039,37.2506721952614
"4692",-92.2518609078039,37.2506721952614
"4693",-91.7518609078039,37.2506721952614
"4694",-91.2518609078039,37.2506721952614
"4695",-90.7518609078039,37.2506721952614
"4696",-90.2518609078039,37.2506721952614
"4697",-89.7518609078039,37.2506721952614
"4699",-88.7518609078039,37.2506721952614
"4700",-88.2518609078039,37.2506721952614
"4701",-87.7518609078039,37.2506721952614
"4702",-87.2518609078039,37.2506721952614
"4703",-86.7518609078039,37.2506721952614
"4704",-86.2518609078039,37.2506721952614
"4705",-85.7518609078039,37.2506721952614
"4706",-85.2518609078039,37.2506721952614
"4707",-84.7518609078039,37.2506721952614
"4708",-84.2518609078039,37.2506721952614
"4709",-83.7518609078039,37.2506721952614
"4710",-83.2518609078039,37.2506721952614
"4711",-82.7518609078039,37.2506721952614
"4713",-81.7518609078039,37.2506721952614
"4715",-80.7518609078039,37.2506721952614
"4716",-80.2518609078039,37.2506721952614
"4717",-79.7518609078039,37.2506721952614
"4719",-78.7518609078039,37.2506721952614
"4720",-78.2518609078039,37.2506721952614
"4721",-77.7518609078039,37.2506721952614
"4772",-122.251860907804,36.7506721952614
"4776",-120.251860907804,36.7506721952614
"4778",-119.251860907804,36.7506721952614
"4779",-118.751860907804,36.7506721952614
"4781",-117.751860907804,36.7506721952614
"4782",-117.251860907804,36.7506721952614
"4783",-116.751860907804,36.7506721952614
"4784",-116.251860907804,36.7506721952614
"4785",-115.751860907804,36.7506721952614
"4786",-115.251860907804,36.7506721952614
"4787",-114.751860907804,36.7506721952614
"4788",-114.251860907804,36.7506721952614
"4789",-113.751860907804,36.7506721952614
"4790",-113.251860907804,36.7506721952614
"4791",-112.751860907804,36.7506721952614
"4792",-112.251860907804,36.7506721952614
"4793",-111.751860907804,36.7506721952614
"4794",-111.251860907804,36.7506721952614
"4795",-110.751860907804,36.7506721952614
"4796",-110.251860907804,36.7506721952614
"4797",-109.751860907804,36.7506721952614
"4798",-109.251860907804,36.7506721952614
"4799",-108.751860907804,36.7506721952614
"4801",-107.751860907804,36.7506721952614
"4802",-107.251860907804,36.7506721952614
"4803",-106.751860907804,36.7506721952614
"4804",-106.251860907804,36.7506721952614
"4805",-105.751860907804,36.7506721952614
"4806",-105.251860907804,36.7506721952614
"4807",-104.751860907804,36.7506721952614
"4808",-104.251860907804,36.7506721952614
"4809",-103.751860907804,36.7506721952614
"4812",-102.251860907804,36.7506721952614
"4813",-101.751860907804,36.7506721952614
"4814",-101.251860907804,36.7506721952614
"4815",-100.751860907804,36.7506721952614
"4816",-100.251860907804,36.7506721952614
"4817",-99.751860907804,36.7506721952614
"4818",-99.251860907804,36.7506721952614
"4819",-98.751860907804,36.7506721952614
"4821",-97.751860907804,36.7506721952614
"4822",-97.251860907804,36.7506721952614
"4823",-96.751860907804,36.7506721952614
"4825",-95.751860907804,36.7506721952614
"4826",-95.251860907804,36.7506721952614
"4827",-94.751860907804,36.7506721952614
"4828",-94.251860907804,36.7506721952614
"4829",-93.751860907804,36.7506721952614
"4832",-92.2518609078039,36.7506721952614
"4833",-91.7518609078039,36.7506721952614
"4834",-91.2518609078039,36.7506721952614
"4835",-90.7518609078039,36.7506721952614
"4837",-89.7518609078039,36.7506721952614
"4839",-88.7518609078039,36.7506721952614
"4841",-87.7518609078039,36.7506721952614
"4843",-86.7518609078039,36.7506721952614
"4845",-85.7518609078039,36.7506721952614
"4846",-85.2518609078039,36.7506721952614
"4847",-84.7518609078039,36.7506721952614
"4848",-84.2518609078039,36.7506721952614
"4849",-83.7518609078039,36.7506721952614
"4850",-83.2518609078039,36.7506721952614
"4854",-81.2518609078039,36.7506721952614
"4855",-80.7518609078039,36.7506721952614
"4856",-80.2518609078039,36.7506721952614
"4857",-79.7518609078039,36.7506721952614
"4860",-78.2518609078039,36.7506721952614
"4861",-77.7518609078039,36.7506721952614
"4862",-77.2518609078039,36.7506721952614
"4863",-76.7518609078039,36.7506721952614
"4913",-121.751860907804,36.2506721952614
"4914",-121.251860907804,36.2506721952614
"4915",-120.751860907804,36.2506721952614
"4916",-120.251860907804,36.2506721952614
"4917",-119.751860907804,36.2506721952614
"4920",-118.251860907804,36.2506721952614
"4921",-117.751860907804,36.2506721952614
"4922",-117.251860907804,36.2506721952614
"4924",-116.251860907804,36.2506721952614
"4925",-115.751860907804,36.2506721952614
"4928",-114.251860907804,36.2506721952614
"4929",-113.751860907804,36.2506721952614
"4930",-113.251860907804,36.2506721952614
"4931",-112.751860907804,36.2506721952614
"4932",-112.251860907804,36.2506721952614
"4933",-111.751860907804,36.2506721952614
"4934",-111.251860907804,36.2506721952614
"4935",-110.751860907804,36.2506721952614
"4936",-110.251860907804,36.2506721952614
"4937",-109.751860907804,36.2506721952614
"4938",-109.251860907804,36.2506721952614
"4939",-108.751860907804,36.2506721952614
"4940",-108.251860907804,36.2506721952614
"4941",-107.751860907804,36.2506721952614
"4942",-107.251860907804,36.2506721952614
"4943",-106.751860907804,36.2506721952614
"4944",-106.251860907804,36.2506721952614
"4945",-105.751860907804,36.2506721952614
"4946",-105.251860907804,36.2506721952614
"4947",-104.751860907804,36.2506721952614
"4948",-104.251860907804,36.2506721952614
"4949",-103.751860907804,36.2506721952614
"4950",-103.251860907804,36.2506721952614
"4951",-102.751860907804,36.2506721952614
"4952",-102.251860907804,36.2506721952614
"4953",-101.751860907804,36.2506721952614
"4954",-101.251860907804,36.2506721952614
"4955",-100.751860907804,36.2506721952614
"4956",-100.251860907804,36.2506721952614
"4958",-99.251860907804,36.2506721952614
"4959",-98.751860907804,36.2506721952614
"4960",-98.251860907804,36.2506721952614
"4961",-97.751860907804,36.2506721952614
"4963",-96.751860907804,36.2506721952614
"4964",-96.251860907804,36.2506721952614
"4966",-95.251860907804,36.2506721952614
"4969",-93.751860907804,36.2506721952614
"4970",-93.2518609078039,36.2506721952614
"4971",-92.7518609078039,36.2506721952614
"4972",-92.2518609078039,36.2506721952614
"4973",-91.7518609078039,36.2506721952614
"4974",-91.2518609078039,36.2506721952614
"4975",-90.7518609078039,36.2506721952614
"4976",-90.2518609078039,36.2506721952614
"4977",-89.7518609078039,36.2506721952614
"4979",-88.7518609078039,36.2506721952614
"4980",-88.2518609078039,36.2506721952614
"4984",-86.2518609078039,36.2506721952614
"4985",-85.7518609078039,36.2506721952614
"4987",-84.7518609078039,36.2506721952614
"4989",-83.7518609078039,36.2506721952614
"4990",-83.2518609078039,36.2506721952614
"4991",-82.7518609078039,36.2506721952614
"4994",-81.2518609078039,36.2506721952614
"4995",-80.7518609078039,36.2506721952614
"4998",-79.2518609078039,36.2506721952614
"5000",-78.2518609078039,36.2506721952614
"5002",-77.2518609078039,36.2506721952614
"5003",-76.7518609078039,36.2506721952614
"5004",-76.2518609078039,36.2506721952614
"5005",-75.7518609078039,36.2506721952614
"5054",-121.251860907804,35.7506721952614
"5055",-120.751860907804,35.7506721952614
"5056",-120.251860907804,35.7506721952614
"5057",-119.751860907804,35.7506721952614
"5058",-119.251860907804,35.7506721952614
"5059",-118.751860907804,35.7506721952614
"5061",-117.751860907804,35.7506721952614
"5062",-117.251860907804,35.7506721952614
"5063",-116.751860907804,35.7506721952614
"5064",-116.251860907804,35.7506721952614
"5065",-115.751860907804,35.7506721952614
"5066",-115.251860907804,35.7506721952614
"5067",-114.751860907804,35.7506721952614
"5068",-114.251860907804,35.7506721952614
"5069",-113.751860907804,35.7506721952614
"5070",-113.251860907804,35.7506721952614
"5071",-112.751860907804,35.7506721952614
"5072",-112.251860907804,35.7506721952614
"5073",-111.751860907804,35.7506721952614
"5074",-111.251860907804,35.7506721952614
"5075",-110.751860907804,35.7506721952614
"5076",-110.251860907804,35.7506721952614
"5077",-109.751860907804,35.7506721952614
"5078",-109.251860907804,35.7506721952614
"5079",-108.751860907804,35.7506721952614
"5080",-108.251860907804,35.7506721952614
"5081",-107.751860907804,35.7506721952614
"5082",-107.251860907804,35.7506721952614
"5083",-106.751860907804,35.7506721952614
"5087",-104.751860907804,35.7506721952614
"5088",-104.251860907804,35.7506721952614
"5089",-103.751860907804,35.7506721952614
"5090",-103.251860907804,35.7506721952614
"5091",-102.751860907804,35.7506721952614
"5092",-102.251860907804,35.7506721952614
"5094",-101.251860907804,35.7506721952614
"5095",-100.751860907804,35.7506721952614
"5096",-100.251860907804,35.7506721952614
"5097",-99.751860907804,35.7506721952614
"5099",-98.751860907804,35.7506721952614
"5100",-98.251860907804,35.7506721952614
"5103",-96.751860907804,35.7506721952614
"5104",-96.251860907804,35.7506721952614
"5105",-95.751860907804,35.7506721952614
"5107",-94.751860907804,35.7506721952614
"5108",-94.251860907804,35.7506721952614
"5109",-93.751860907804,35.7506721952614
"5110",-93.2518609078039,35.7506721952614
"5111",-92.7518609078039,35.7506721952614
"5112",-92.2518609078039,35.7506721952614
"5113",-91.7518609078039,35.7506721952614
"5114",-91.2518609078039,35.7506721952614
"5115",-90.7518609078039,35.7506721952614
"5116",-90.2518609078039,35.7506721952614
"5117",-89.7518609078039,35.7506721952614
"5118",-89.2518609078039,35.7506721952614
"5119",-88.7518609078039,35.7506721952614
"5120",-88.2518609078039,35.7506721952614
"5121",-87.7518609078039,35.7506721952614
"5123",-86.7518609078039,35.7506721952614
"5124",-86.2518609078039,35.7506721952614
"5126",-85.2518609078039,35.7506721952614
"5127",-84.7518609078039,35.7506721952614
"5129",-83.7518609078039,35.7506721952614
"5131",-82.7518609078039,35.7506721952614
"5133",-81.7518609078039,35.7506721952614
"5134",-81.2518609078039,35.7506721952614
"5136",-80.2518609078039,35.7506721952614
"5137",-79.7518609078039,35.7506721952614
"5140",-78.2518609078039,35.7506721952614
"5141",-77.7518609078039,35.7506721952614
"5142",-77.2518609078039,35.7506721952614
"5143",-76.7518609078039,35.7506721952614
"5196",-120.251860907804,35.2506721952614
"5201",-117.751860907804,35.2506721952614
"5202",-117.251860907804,35.2506721952614
"5203",-116.751860907804,35.2506721952614
"5204",-116.251860907804,35.2506721952614
"5205",-115.751860907804,35.2506721952614
"5206",-115.251860907804,35.2506721952614
"5207",-114.751860907804,35.2506721952614
"5208",-114.251860907804,35.2506721952614
"5209",-113.751860907804,35.2506721952614
"5210",-113.251860907804,35.2506721952614
"5211",-112.751860907804,35.2506721952614
"5212",-112.251860907804,35.2506721952614
"5214",-111.251860907804,35.2506721952614
"5215",-110.751860907804,35.2506721952614
"5216",-110.251860907804,35.2506721952614
"5217",-109.751860907804,35.2506721952614
"5218",-109.251860907804,35.2506721952614
"5221",-107.751860907804,35.2506721952614
"5222",-107.251860907804,35.2506721952614
"5225",-105.751860907804,35.2506721952614
"5226",-105.251860907804,35.2506721952614
"5227",-104.751860907804,35.2506721952614
"5228",-104.251860907804,35.2506721952614
"5229",-103.751860907804,35.2506721952614
"5230",-103.251860907804,35.2506721952614
"5231",-102.751860907804,35.2506721952614
"5232",-102.251860907804,35.2506721952614
"5233",-101.751860907804,35.2506721952614
"5234",-101.251860907804,35.2506721952614
"5235",-100.751860907804,35.2506721952614
"5236",-100.251860907804,35.2506721952614
"5237",-99.751860907804,35.2506721952614
"5238",-99.251860907804,35.2506721952614
"5239",-98.751860907804,35.2506721952614
"5240",-98.251860907804,35.2506721952614
"5241",-97.751860907804,35.2506721952614
"5243",-96.751860907804,35.2506721952614
"5244",-96.251860907804,35.2506721952614
"5245",-95.751860907804,35.2506721952614
"5246",-95.251860907804,35.2506721952614
"5247",-94.751860907804,35.2506721952614
"5249",-93.751860907804,35.2506721952614
"5251",-92.7518609078039,35.2506721952614
"5253",-91.7518609078039,35.2506721952614
"5254",-91.2518609078039,35.2506721952614
"5256",-90.2518609078039,35.2506721952614
"5258",-89.2518609078039,35.2506721952614
"5259",-88.7518609078039,35.2506721952614
"5261",-87.7518609078039,35.2506721952614
"5263",-86.7518609078039,35.2506721952614
"5264",-86.2518609078039,35.2506721952614
"5268",-84.2518609078039,35.2506721952614
"5269",-83.7518609078039,35.2506721952614
"5270",-83.2518609078039,35.2506721952614
"5273",-81.7518609078039,35.2506721952614
"5274",-81.2518609078039,35.2506721952614
"5276",-80.2518609078039,35.2506721952614
"5277",-79.7518609078039,35.2506721952614
"5280",-78.2518609078039,35.2506721952614
"5282",-77.2518609078039,35.2506721952614
"5336",-120.251860907804,34.7506721952614
"5337",-119.751860907804,34.7506721952614
"5338",-119.251860907804,34.7506721952614
"5339",-118.751860907804,34.7506721952614
"5341",-117.751860907804,34.7506721952614
"5342",-117.251860907804,34.7506721952614
"5343",-116.751860907804,34.7506721952614
"5344",-116.251860907804,34.7506721952614
"5345",-115.751860907804,34.7506721952614
"5346",-115.251860907804,34.7506721952614
"5347",-114.751860907804,34.7506721952614
"5348",-114.251860907804,34.7506721952614
"5349",-113.751860907804,34.7506721952614
"5350",-113.251860907804,34.7506721952614
"5351",-112.751860907804,34.7506721952614
"5355",-110.751860907804,34.7506721952614
"5356",-110.251860907804,34.7506721952614
"5357",-109.751860907804,34.7506721952614
"5359",-108.751860907804,34.7506721952614
"5360",-108.251860907804,34.7506721952614
"5361",-107.751860907804,34.7506721952614
"5362",-107.251860907804,34.7506721952614
"5363",-106.751860907804,34.7506721952614
"5364",-106.251860907804,34.7506721952614
"5365",-105.751860907804,34.7506721952614
"5366",-105.251860907804,34.7506721952614
"5367",-104.751860907804,34.7506721952614
"5368",-104.251860907804,34.7506721952614
"5369",-103.751860907804,34.7506721952614
"5370",-103.251860907804,34.7506721952614
"5371",-102.751860907804,34.7506721952614
"5372",-102.251860907804,34.7506721952614
"5374",-101.251860907804,34.7506721952614
"5375",-100.751860907804,34.7506721952614
"5376",-100.251860907804,34.7506721952614
"5377",-99.751860907804,34.7506721952614
"5378",-99.251860907804,34.7506721952614
"5380",-98.251860907804,34.7506721952614
"5382",-97.251860907804,34.7506721952614
"5383",-96.751860907804,34.7506721952614
"5384",-96.251860907804,34.7506721952614
"5385",-95.751860907804,34.7506721952614
"5386",-95.251860907804,34.7506721952614
"5387",-94.751860907804,34.7506721952614
"5389",-93.751860907804,34.7506721952614
"5390",-93.2518609078039,34.7506721952614
"5394",-91.2518609078039,34.7506721952614
"5395",-90.7518609078039,34.7506721952614
"5397",-89.7518609078039,34.7506721952614
"5398",-89.2518609078039,34.7506721952614
"5399",-88.7518609078039,34.7506721952614
"5400",-88.2518609078039,34.7506721952614
"5402",-87.2518609078039,34.7506721952614
"5404",-86.2518609078039,34.7506721952614
"5405",-85.7518609078039,34.7506721952614
"5406",-85.2518609078039,34.7506721952614
"5409",-83.7518609078039,34.7506721952614
"5410",-83.2518609078039,34.7506721952614
"5412",-82.2518609078039,34.7506721952614
"5414",-81.2518609078039,34.7506721952614
"5415",-80.7518609078039,34.7506721952614
"5416",-80.2518609078039,34.7506721952614
"5417",-79.7518609078039,34.7506721952614
"5418",-79.2518609078039,34.7506721952614
"5419",-78.7518609078039,34.7506721952614
"5420",-78.2518609078039,34.7506721952614
"5421",-77.7518609078039,34.7506721952614
"5422",-77.2518609078039,34.7506721952614
"5478",-119.251860907804,34.2506721952614
"5485",-115.751860907804,34.2506721952614
"5486",-115.251860907804,34.2506721952614
"5487",-114.751860907804,34.2506721952614
"5488",-114.251860907804,34.2506721952614
"5489",-113.751860907804,34.2506721952614
"5490",-113.251860907804,34.2506721952614
"5491",-112.751860907804,34.2506721952614
"5492",-112.251860907804,34.2506721952614
"5493",-111.751860907804,34.2506721952614
"5494",-111.251860907804,34.2506721952614
"5495",-110.751860907804,34.2506721952614
"5496",-110.251860907804,34.2506721952614
"5498",-109.251860907804,34.2506721952614
"5499",-108.751860907804,34.2506721952614
"5500",-108.251860907804,34.2506721952614
"5501",-107.751860907804,34.2506721952614
"5502",-107.251860907804,34.2506721952614
"5504",-106.251860907804,34.2506721952614
"5505",-105.751860907804,34.2506721952614
"5506",-105.251860907804,34.2506721952614
"5507",-104.751860907804,34.2506721952614
"5508",-104.251860907804,34.2506721952614
"5509",-103.751860907804,34.2506721952614
"5510",-103.251860907804,34.2506721952614
"5511",-102.751860907804,34.2506721952614
"5512",-102.251860907804,34.2506721952614
"5513",-101.751860907804,34.2506721952614
"5515",-100.751860907804,34.2506721952614
"5516",-100.251860907804,34.2506721952614
"5517",-99.751860907804,34.2506721952614
"5518",-99.251860907804,34.2506721952614
"5519",-98.751860907804,34.2506721952614
"5520",-98.251860907804,34.2506721952614
"5521",-97.751860907804,34.2506721952614
"5522",-97.251860907804,34.2506721952614
"5524",-96.251860907804,34.2506721952614
"5525",-95.751860907804,34.2506721952614
"5526",-95.251860907804,34.2506721952614
"5528",-94.251860907804,34.2506721952614
"5529",-93.751860907804,34.2506721952614
"5531",-92.7518609078039,34.2506721952614
"5532",-92.2518609078039,34.2506721952614
"5535",-90.7518609078039,34.2506721952614
"5538",-89.2518609078039,34.2506721952614
"5539",-88.7518609078039,34.2506721952614
"5540",-88.2518609078039,34.2506721952614
"5541",-87.7518609078039,34.2506721952614
"5542",-87.2518609078039,34.2506721952614
"5543",-86.7518609078039,34.2506721952614
"5545",-85.7518609078039,34.2506721952614
"5546",-85.2518609078039,34.2506721952614
"5547",-84.7518609078039,34.2506721952614
"5548",-84.2518609078039,34.2506721952614
"5549",-83.7518609078039,34.2506721952614
"5550",-83.2518609078039,34.2506721952614
"5551",-82.7518609078039,34.2506721952614
"5552",-82.2518609078039,34.2506721952614
"5553",-81.7518609078039,34.2506721952614
"5554",-81.2518609078039,34.2506721952614
"5555",-80.7518609078039,34.2506721952614
"5558",-79.2518609078039,34.2506721952614
"5559",-78.7518609078039,34.2506721952614
"5560",-78.2518609078039,34.2506721952614
"5625",-115.751860907804,33.7506721952614
"5626",-115.251860907804,33.7506721952614
"5627",-114.751860907804,33.7506721952614
"5628",-114.251860907804,33.7506721952614
"5629",-113.751860907804,33.7506721952614
"5630",-113.251860907804,33.7506721952614
"5632",-112.251860907804,33.7506721952614
"5634",-111.251860907804,33.7506721952614
"5635",-110.751860907804,33.7506721952614
"5636",-110.251860907804,33.7506721952614
"5637",-109.751860907804,33.7506721952614
"5638",-109.251860907804,33.7506721952614
"5639",-108.751860907804,33.7506721952614
"5640",-108.251860907804,33.7506721952614
"5641",-107.751860907804,33.7506721952614
"5642",-107.251860907804,33.7506721952614
"5644",-106.251860907804,33.7506721952614
"5645",-105.751860907804,33.7506721952614
"5646",-105.251860907804,33.7506721952614
"5647",-104.751860907804,33.7506721952614
"5648",-104.251860907804,33.7506721952614
"5649",-103.751860907804,33.7506721952614
"5650",-103.251860907804,33.7506721952614
"5652",-102.251860907804,33.7506721952614
"5654",-101.251860907804,33.7506721952614
"5655",-100.751860907804,33.7506721952614
"5656",-100.251860907804,33.7506721952614
"5657",-99.751860907804,33.7506721952614
"5658",-99.251860907804,33.7506721952614
"5660",-98.251860907804,33.7506721952614
"5661",-97.751860907804,33.7506721952614
"5662",-97.251860907804,33.7506721952614
"5664",-96.251860907804,33.7506721952614
"5666",-95.251860907804,33.7506721952614
