"","y1980","y1981","y1982","y1983","y1984","y1985","y1986","y1987","y1988","y1989","y1990","y1991","y1992","y1993","y1994","y1995","y1996","y1997","y1998","y1999","y2000","y2001","y2002","y2003","y2004","y2005","y2006","y2007","y2008","y2009","y2010","y2011","y2012","y2013","y2014","y2015"
"1260",NA,NA,NA,NA,NA,NA,NA,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,3,10,7,8,7,8,10,5,5,10,9,0,5,7
"1261",3,10,10,5,20,0,12,NA,5,5,3,3,30,5,3,NA,25,30,0,20,0,5,15,17,0,24,6,12,15,8,4,0,5,10,0,2
"1262",NA,NA,NA,NA,NA,NA,25,NA,0,0,0,0,20,20,5,20,35,20,20,20,15,0,0,50,10,5,6,5,20,35,10,5,5,0,5,5
"1263",3,12,8,10,10,2,2,20,5,10,15,4,15,10,5,20,20,15,NA,5,10,10,5,10,5,5,5,5,5,2,5,10,2,0,5,10
"1264",5,5,0,15,0,0,0,0,0,0,0,0,0,5,0,10,5,0,8,14,6,26,12,6,3,4,5,7,14,3,5,2.9,3,4.3,9.1,6
"1265",NA,NA,NA,NA,NA,0,2,10,5,5,5,4,0,0,0,3,5,5,0,10,0,0,0,0,0,0,5,20,0,0,0,0,2,0,0,0
"1266",4,10,10,10,26,15,5,5,10,5,5,5,10,10,10,30,5,0,15,10,5,5,5,6,3,5,10,5,10,5,5,3,5,6,5,10
"1267",0,5,0,0,0,0,0,0,0,10,5,0,0,0,0,10,0,0,10,13,0,15,0,0,0,5,0,5,0,5,2,0,0,0,0,0
"1268",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,24,0,90,10,8,0,15,0,0,0,15,25,35
"1269",0,0,0,0,0,9,8,18,7,12,10,2,0,13,NA,0,20,12,5,10,25,5,15,NA,0,0,10,10,10,5,15,5,5,6,15,15
"1270",10,10,10,15,0,0,4,5,12,7,10,10,5,5,10,NA,5,0,0,0,0,5,20,3,5,4,0,0,5,10,0,15,15,4,5,12
"1271",10,3,5,5,15,5,0,10,10,10,15,30,15,10,3,7,3,7,18,3,12,12,15,5,5,5,7,30,12,5,1,3,3,4,3,12
"1273",15,35,0,20,25,30,5,8,20,30,30,3,7,30,10,12,8,20,10,20,5,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,15,10,7,21
"1274",NA,12,7,7,15,20,NA,35,NA,NA,10,15,15,5,5,5,10,NA,20,3,20,0,10,5,3,2,5,5,1,NA,10,5,0,22,7,25
"1275",5,15,20,15,10,30,28,10,10,10,5,15,10,10,15,3,15,5,10,15,5,15,25,15,25,15,5,0,13,12,29,19,5,5,4,16
"1276",NA,NA,NA,NA,NA,NA,5,5,15,5,10,5,5,5,10,5,5,5,5,15,35,5,5,8,10,10,10,30,5,0,10,10,5,14,8,5
"1277",12,5,12,0,15,20,18,5,5,3,20,25,8,15,15,0,15,0,5,10,25,3,NA,NA,NA,10,3,30,15,2,6,15,5,11,10,10
"1278",30,10,15,35,20,8,20,15,10,10,25,25,25,30,15,10,10,25,10,25,30,20,15,25,15,20,5,25,15,15,5,15,40,3,30,15
"1280",10,10,10,5,5,15,10,10,5,5,9,8,10,5,20,5,3,0,0,0,20,20,10,20,12,10,0,2,5,33,10,25,15,15,8,10
"1281",NA,NA,NA,NA,NA,NA,NA,NA,5,10,9,16,6,0,0,0,20,0,NA,20,15,30,10,5,5,5,5,5,8,45,8,5,49,10,10,5
"1282",0,12,2,3,3,5,5,4,10,5,20,5,5,15,5,3,3,5,0,4,45,0,10,10,10,0,0,20,20,30,3,10,0,20,15,3
"1283",0,5,5,7,5,10,5,NA,3,3,5,15,10,12,8,5,5,0,10,5,10,3,0,3,5,5,0,0,1,10,5,0,20,15,15,15
"1284",0,0,0,0,0,0,0,10,0,5,10,5,5,5,NA,NA,5,0,15,5,20,15,15,15,13,10,5,15,10,10,2,19.5,5,15,10,10
"1285",24,24,18,8,8,25,0,25,25,0,14,23,10,21,7,6,20,10,0,0,40,15,0,20,0,12,14,40,14,NA,20,12,6,18,13,9
"1286",35,10,5,3,10,35,NA,NA,15,5,20,10,10,10,15,NA,NA,NA,NA,NA,10,0,15,7,15,10,15,10,5,30,NA,10,30,3,10,10
"1287",20,20,8,40,16,30,25,25,10,20,40,25,30,15,18,10,20,25,8,15,25,12,15,15,10,15,20,10,57,5,5,15,15,20,10,8
"1288",10,3,15,5,5,20,0,15,5,25,5,5,15,25,5,20,10,10,5,20,10,5,25,15,10,20,10,12,0,0,15,30,0,0,0,20
"1289",30,15,10,30,20,30,15,15,20,15,25,8,5,10,15,0,13,5,20,10,25,20,8,25,8,10,15,18,10,40,20,16,35,25,10,14
"1290",27,15,15,12,4,NA,NA,10,12,5,0,0,10,0,0,5,3,10,5,10,10,10,5,16,10,5,0,32,21,18,17,15,16,20,24,15
"1291",25,25,30,15,5,14,14,22,15,25,0,15,10,0,5,10,0,5,5,6,0,10,20,10,5,5,7,17,10,30,0,21,3,21,10,18
"1292",30,20,0,10,5,20,5,5,10,30,15,25,5,10,10,5,0,3,14,5,15,20,20,20,4,5,10,10,10,40,8,10,7,8,5,6
"1293",15,15,0,5,0,2,0,0,5,6,0,15,10,5,3,5,0,0,0,0,0,0,15,15,10,0,5,5,0,13,5,10,5,15,5,15
"1294",50,15,5,5,10,15,12,45,25,15,20,20,20,15,5,5,10,0,0,20,26,10,10,18,25,0,10,30,20,30,10,10,15,10,5,5
"1295",6,10,10,5,6,5,5,10,5,10,5,NA,10,10,8,5,5,NA,15,5,15,10,7,5,12,5,12,5,5,7,5,12,8,0,8,5
"1296",10,10,10,15,20,NA,5,5,30,30,40,45,10,20,20,15,5,0,0,5,20,0,20,20,10,0,2,20,5,20,5,5,0,0,5,5
"1297",20,20,10,15,14,15,20,25,15,15,10,20,10,15,15,20,15,10,0,20,25,7,12,15,12,15,7,35,25,25,25,15,0,15,0,9
"1298",15,35,10,15,5,15,11,15,20,30,10,30,10,10,8,25,5,10,15,5,20,45,25,25,20,10,10,20,5,30,5,10,0,10,5,30
"1299",5,10,0,0,0,15,8,0,15,3,25,5,10,10,15,15,25,8,2,20,20,15,NA,NA,NA,NA,NA,0,10,35,0,0,15,0,5,5
"1300",15,25,0,15,0,25,15,10,5,5,15,NA,20,30,40,30,5,10,10,10,40,10,15,10,10,15,8,8,12,35,16,30,18,10,20,20
"1301",1,5,5,20,5,15,0,5,15,0,0,2,50,5,10,5,0,3,10,20,10,0,0,8,5,0,0,5,10,NA,10,30,15,5,5,NA
"1302",0,5,5,10,4,15,5,5,5,30,0,0,0,0,0,0,5,0,0,NA,10,20,5,15,0,12,15,5,0,0,15,10,5,0,10,25
"1303",15,15,15,13,25,29,7,23,10,20,14,12,13,10,10,25,25,6,20,5,20,20,10,0,28,5,25,0,31,20,3,5,10,15,5,14
"1304",0,6,3,10,12,12,12,12,15,30,15,12,15,5,0,0,0,0,0,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1305",NA,NA,NA,NA,NA,NA,NA,25,0,15,15,15,40,5,5,15,25,10,25,0,20,5,15,10,25,15,40,10,40,15,10,5,15,15,5,12
"1306",4,10,6,12,15,5,12,15,4,20,15,8,35,20,30,5,20,30,20,14,10,25,20,10,25,15,10,15,15,20,15,25,25,5,3,20
"1307",3,3,3,2,5,15,0,12,0,0,7,12,10,8,18,0,0,3,20,0,5,5,10,12,0,20,0,20,0,18,12,5,0,0,40,15
"1308",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,20,25,15,0,5,15,10,15,5,10,8,5,7,12,10,30,5,20,20,5,5,5,15,0,10
"1309",10,10,20,0,10,15,0,5,5,0,NA,5,40,12,5,15,10,0,0,10,10,8,0,10,10,5,15,0,5,0,2,5,0,0,0,24
"1310",10,5,10,7,10,5,0,2,0,15,10,3,0,35,0,0,0,9,2,14,6,8,5,5,15,5,5,7,0,35,3,8,0,15,3,10
"1311",10,0,25,0,8,5,5,5,5,5,5,5,15,5,0,20,10,10,5,5,5,7,10,3,1,5,10,4,20,10,3,2,7,3.5,3,3
"1312",0,0,2,0,0,0,10,2,0,2,0,0,5,0,0,12,5,5,0,1,2,15,0,1,1,5,2,1,5,2,0,2,1,2,1,4
"1313",10,20,15,5,5,10,10,2,20,10,10,10,5,15,5,10,0,5,10,0,0,5,10,0,0,0,5,0,25,20,0,5,0,0,0,0
"1314",5,5,5,10,10,10,15,25,0,0,5,0,0,15,0,0,0,10,0,0,12,0,0,30,10,6,20,5,10,35,5,5,15,0,0,5
"1315",10,25,50,20,30,5,50,40,40,5,20,5,20,5,40,15,30,20,25,15,15,52,51,38,25,10,10,45,45,10,10,10,20,15,10,0
"1316",NA,NA,NA,10,10,15,5,5,5,0,5,10,0,5,10,0,20,20,0,10,0,0,15,5,5,20,8,10,5,15,0,0,0,0,0,20
"1317",NA,5,5,5,5,5,5,0,5,5,NA,NA,5,5,5,5,15,10,20,5,10,0,5,4,0,15,0,20,5,2,30,3,10,0,20,5
"1318",NA,NA,NA,NA,NA,NA,NA,10,0,10,20,7,5,10,25,5,5,20,10,10,15,5,7,10,50,10,4,10,15,10,5,15,5,0,15,9
"1319",0,0,5,5,15,5,5,0,5,3,NA,3,2,2,4,2,5,0,10,35,0,5,5,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"1321",NA,26,15,15,5,15,10,15,10,10,15,10,15,5,10,10,10,25,20,12,10,10,5,10,10,18,5,15,10,5,10,5,5,0,0,0
"1323",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,3,3,15,3,3,0,8,2,0,5,5,0,0,8,5,15,NA,0,10,NA,10,NA,NA,NA
"1324",NA,NA,NA,NA,NA,NA,NA,NA,25,5,4,20,0,0,6,6,0,5,16,0,15,4,10,4,10,25,16,0,NA,6,0,0,4,0,4,0
"1326",0,10,5,NA,15,10,10,15,0,0,5,14,26,10,20,15,0,0,15,10,10,30,25,NA,25,25,5,20,20,NA,10,5,15,0,0,0
"1329",NA,NA,NA,NA,NA,NA,NA,5,10,5,0,5,15,10,5,5,25,20,45,5,10,10,22,15,15,30,40,25,14,40,5,7,2,3,3,3
"1331",10,15,15,10,5,12,10,12,15,5,NA,5,2,12,2,10,5,23,5,9,0,0,5,15,24,8,0,18,10,12,5,9,9,6,15,8
"1332",15,25,5,10,NA,20,NA,NA,NA,NA,NA,NA,NA,4,7,5,5,20,5,6,9,5,5,3,0,0,10,15,0,0,0,0,55,0,10,15
"1334",5,20,10,5,10,5,5,0,1,0,1,1,1,7,18,15,20,9,15,5,3,5,15,10,7,4,5,7,3,2,2,3,5,3.5,2.5,4
"1335",0,30,5,10,10,10,10,5,10,10,5,10,10,10,25,10,20,20,40,10,40,15,10,20,15,35,10,15,20,10,10,10,0,2,0,0
"1336",0,10,0,0,0,0,0,0,0,0,0,0,0,0,15,10,10,5,20,40,5,5,13,12,13,10,5,25,5,15,3,27,3,5,0,8
"1337",NA,NA,NA,10,4,0,0,3,2,0,5,3,5,3,25,5,3,5,20,5,20,30,20,10,6,5,0,5,10,3,8,0,5,0,0,6
"1338",NA,NA,NA,NA,NA,NA,NA,NA,NA,5,15,40,20,10,5,4,3,2,2,32,5,8,5,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1339",NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,1,0,1,5,5,5,0,3,3,0,0,3,2,0,5,0,0,5,0,0,0,0,4,0,4
"1340",10,5,5,5,0,0,0,5,0,0,5,15,0,10,0,0,0,0,0,0,15,5,15,20,12,15,15,20,5,18,15,15,8,20,8,15
"1341",2,3,21,3,7,2,50,5,15,10,35,10,30,10,35,5,15,15,25,35,20,15,56,15,15,0,2,NA,NA,NA,NA,NA,NA,NA,0,5
"1342",4,4,5,6,0,0,6,0,0,3,12,10,10,5,0,5,10,0,5,30,8,5,15,5,5,5,5,5,5,3,0,0,0,5,0,6
"1343",NA,NA,NA,5,5,2,6,15,10,5,10,25,12,5,5,NA,NA,NA,10,9,0,12,NA,15,8,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1344",15,5,5,15,10,NA,5,30,10,3,3,30,30,12,0,0,15,5,15,15,10,NA,15,10,15,15,5,5,12,10,15,10,15,0,3,17
"1345",11,5,20,20,20,5,5,18,15,15,10,25,10,5,12,10,36,NA,20,5,10,15,10,15,25,15,20,5,10,8,12,10,12,12,6,17
"1346",NA,5,5,15,10,15,5,5,NA,NA,0,NA,NA,0,5,5,10,5,30,20,15,18,7,5,10,5,10,7,15,20,15,10,20,10,20,15
"1347",11,5,10,10,15,12,6,0,12,10,0,15,8,7,7,5,7,10,20,12,10,7,12,20,30,7,5,5,5,7,7,15,8,8,10,15
"1348",6,5,0,10,10,20,5,10,15,20,8,10,0,10,23,12,7,5,20,15,0,15,15,10,30,10,15,15,20,5,15,30,15,12,10,10
"1349",20,4,6,15,10,18,10,1,10,15,5,25,15,20,10,17,0,15,18,12,5,5,12,25,18,12,12,0,30,12,12,12,7,5,7,15
"1350",7,14,5,10,25,10,0,15,15,5,25,0,20,0,0,0,0.5,5,25,0,0,20,10,15,30,8,5,0,5,0,15,10,0,7,7,10
"1351",NA,NA,NA,NA,NA,NA,NA,5,18,12,15,15,10,15,12,17,15,15,20,25,18,8,20,10,5,20,10,5,5,3,10,5,3,5,0,30
"1352",4,15,15,10,15,5,5,0,20,0,5,0,5,5,15,0,20,0,20,10,10,10,5,10,20,20,15,5,10,10,3,15,5,10,5,25
"1353",20,14,1,15,10,5,10,5,30,10,3,2,10,5,5,0,0,5,10,5,10,10,25,15,15,10,3,5,8,10,12,0,10,10,12,10
"1354",25,8,25,5,20,10,10,15,20,12,10,10,15,15,15,10,10,20,15,10,10,5,20,15,15,15,20,20,15,10,25,NA,10,25,25,15
"1355",NA,NA,NA,NA,NA,NA,NA,NA,10,4,0,2,8,10,0,10,0,18,NA,10,15,10,20,20,15,10,5,20,30,3,5,NA,NA,10,NA,15
"1356",10,10,15,15,40,10,10,10,10,15,15,10,15,30,10,10,20,15,40,10,10,15,10,10,4,0.5,NA,0,0,5,5,8,5,15,5,15
"1357",20,5,8,12,18,15,12,20,NA,NA,10,5,15,10,10,NA,10,10,NA,10,20,10,5,20,0,10,10,15,15,8,10,10,10,10,15,15
"1358",8,7,1,10,10,15,6,5,15,5,2,40,20,25,6,10,10,10,8,6,0,15,5,15,5,5,0,5,15,0,10,12,7,12,15,15
"1359",0,20,15,30,12,10,12,5,20,12,NA,30,15,6,12,5,25,12,20,10,10,10,20,12,15,20,15,10,1,10,10,10,15,10,5,15
"1360",8,0,15,15,12,15,6,6,5,15,15,0,0,10,0,0,NA,10,20,12,8,10,10,25,20,8,10,8,10,10,20,15,15,15,0,20
"1361",10,5,10,15,15,25,5,15,15,10,15,20,15,15,10,5,5,5,15,0,15,10,20,15,24,NA,12,3,5,2,2,2,10,12,2,20
"1362",10,5,15,15,5,20,5,5,15,20,20,15,10,10,5,5,5,10,10,10,10,15,12,10,20,7,15,5,NA,5,5,5,10,5,2,10
"1363",16,15,20,15,30,12,10,10,20,12,15,30,10,10,10,8,28,5,15,10,15,15,20,12,15,15,15,15,15,12,12,5,12,15,0,18
"1364",15,10,15,5,5,15,10,5,15,7,15,10,5,5,0,5,5,5,5,5,10,20,15,10,20,5,5,5,15,5,5,30,5,10,5,5
"1365",NA,NA,NA,5,0,15,10,20,15,15,15,5,10,15,15,10,5,10,20,15,15,20,15,20,NA,15,NA,10,15,15,NA,15,10,10,20,15
"1366",9,10,10,10,10,8,0,4,14,11,11,35,21,11,5,10,NA,5,12,15,30,29,19,13,35,7,12,8,15,3,15,18,3,15,18,14
"1367",12,0,14,5,NA,NA,5,15,20,10,20,NA,15,0,6,5,0,12,25,NA,15,10,15,10,10,15,5,10,15,10,10,5,5,20,12,13
"1368",20,2,2,15,10,5,10,10,5,10,2,10,2,15,0,5,0,10,5,10,3,15,6,25,12,15,15,0,5,8,5,5,14,6,8,35
"1369",15,5,20,8,8,15,8,10,20,5,10,40,5,5,10,10,25,10,10,15,10,10,10,15,10,15,20,10,15,10,NA,NA,10,8,5,10
"1370",NA,NA,NA,NA,25,8,3,6,20,3,20,20,16,12,8,8,26,5,12,7,12,16,14,16,24,26,20,16,25,7,0,15,25,6,6,20
"1371",10,10,10,20,15,20,3,10,15,10,5,30,5,10,10,7,7,7,10,NA,5,NA,20,20,5,0,10,10,30,10,0,12,5,20,3,10
"1372",10,7,8,15,8,14,3,5,14,2,3,40,15,5,10,5,5,10,20,10,10,10,20,15,25,10,20,8,10,10,15,5,5,12,7,8
"1373",8,10,10,3,5,5,0,8,20,5,2,15,10,8,10,5,15,15,6,5,20,15,20,15,20,0,15,10,15,11,18,25,13,8,5,10
"1374",NA,10,10,15,15,15,5,5,15,15,20,5,15,15,15,5,25,15,5,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,17,14,15,8,10
"1375",20,12,15,10,NA,15,15,15,15,12,5,10,15,15,15,15,10,15,15,15,15,15,20,10,NA,15,12,10,NA,NA,10,4,6,7,3,6
"1376",14,18,31,14,12,8,6,6,18,10,13,40,15,15,10,8,20,10,10,6,8,15,15,NA,20,13,18,17,31,14,14,0,18,24,11,10
"1377",15,20,8,20,5,15,12,16,16,15,8,0,15,10,10,10,10,12,25,18,12,12,10,20,10,20,18,15,16,7,30,8,13,4,10,15
"1378",5,15,15,5,10,15,4,5,20,10,8,15,10,10,10,15,5,10,20,30,10,15,15,20,12,15,8,8,20,NA,5,30,10,20,10,15
"1379",30,5,15,15,10,10,10,8,15,10,10,35,10,15,10,8,15,15,15,20,15,6,15,12,13,15,21,28,20,20,15,10,15,20,5,25
"1380",20,17,20,15,20,23,4,15,35,8,10,12,1,10,8,8,4,5,3,8,10,5,20,30,30,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA
"1381",15,5,15,15,30,0,7,8,8,12,15,15,10,10,10,10,20,15,15,15,20,15,20,15,20,15,10,15,30,12,10,10,5,20,5,10
"1382",15,15,1,5,15,5,10,20,5,10,10,5,15,5,15,4,NA,18,20,4,7,5,14,0,10,15,10,10,10,15,10,15,12,20,5,15
"1383",7,5,5,10,20,10,2,7,15,5,10,30,20,5,15,10,15,8,15,15,20,30,15,20,25,8,10,5,12,8,12,13,8,10,11,11
"1384",15,15,25,10,40,25,5,35,30,5,25,5,25,15,5,5,5,5,15,0,5,5,20,10,10,0,0,10,15,0,15,15,15,0,12,12
"1385",12,10,15,18,10,25,12,16,18,12,12,35,15,12,10,10,26,8,15,0,18,10,15,4,20,9,20,10,34,14,10,8,13,15,9,22
"1386",NA,NA,NA,NA,NA,NA,NA,18,10,5,16,40,5,0,7,6,10,5,15,8,5,15,10,8,20,12,17,7,13,8,22,11.5,10,20,16,14
"1387",8,12,8,2,3,10,5,3,7,2,5,4,2,0,5,2,20,5,5,2,3,7,10,15,25,15,15,15,15,10,16,NA,0,5,0,10
"1388",NA,10,0,5,5,5,0,0,15,5,5,15,10,0,5,0,5,5,15,5,5,15,15,5,15,5,5,0,5,5,5,10,15,5,6,10
"1389",15,15,20,15,15,25,15,14,20,15,10,30,15,15,10,15,25,15,20,15,30,10,30,20,0,15,12,9,30,10,10,10,15,15,0,15
"1390",25,15,20,8,15,15,0,20,0,0,15,7,15,15,5,0,20,0,25,0,15,5,15,15,10,15,10,10,15,10,10,25,20,15,10,10
"1391",NA,NA,NA,NA,NA,NA,NA,15,0,15,12,0,22,10,10,10,12,5,30,10,12,15,15,10,0,15,NA,12,10,10,0,0,15,12,12,15
"1392",25,15,20,10,10,8,10,20,0,10,20,40,10,20,15,5,10,0,10,NA,20,14,15,14,10,15,8,15,22,16,20,9,21,18,13,17
"1393",15,15,20,15,12,8,NA,NA,NA,NA,NA,4,10,5,10,5,15,NA,10,10,0,15,30,10,30,15,15,8,15,9,10,8.9,15,10,5,15
"1394",5,8,15,5,35,5,0,10,15,5,5,5,10,10,10,5,5,10,12,5,18,10,6,8,20,10,15,5,0,7,8,NA,12,7,7,9
"1395",0,5,0,10,8,20,9,NA,10,0,0,0,5,0,10,0,20,0.5,10,40,0,14,0,10,NA,9,9,0,6,8,12,10,17,8,5,12
"1396",10,30,10,12,30,15,6,5,25,10,5,6,5,5,10,10,30,0,35,0,25,20,18,10,20,15,5,10,20,0,10,NA,5,10,7,31
"1397",10,15,0,NA,12,10,5,0,NA,8,15,NA,10,NA,NA,NA,25,15,25,10,15,15,15,15,25,25,20,10,15,15,15,15,20,8,3,20
"1398",10,0,5,10,10,12,10,10,10,10,5,2,5,0,0,0,0,0,0,0,0,0,2,22,5,10,15,10,10,10,12,15,8,13,30,13
"1399",12,15,15,10,14,25,15,12,20,8,25,15,15,20,11,5,10,15,15,30,15,20,6,24,10,10,10,10,7,10,18,10,NA,NA,NA,NA
"1400",8,20,12,12,10,16,4,4,25,15,10,3,8,4,5,3,8,2,10,2,10,7,15,10,5,10,12,0,7,2,7,5,1,10,2,23
"1401",NA,NA,NA,10,20,20,5,10,30,15,5,10,10,10,5,0,5,5,5,10,20,20,10,10,10,10,5,10,10,5,5,15,10,25,5,10
"1402",7,3,10,15,8,5,4,5,20,12,18,40,25,12,15,0,0,12,10,5,5,5,12,10,20,15,15,0,15,15,15,15,15,15,0,15
"1403",4,9,15,15,30,5,5,0,15,10,20,30,15,10,10,0,15,0,10,7,20,10,20,0,NA,10,10,NA,30,5,0,NA,NA,NA,NA,NA
"1404",20,10,30,10,10,25,15,5,20,20,20,40,15,20,10,10,30,10,20,10,20,15,25,15,0.5,0,6,0,2,4,2,0,0,6,15,10
"1405",30,15,NA,5,20,10,5,5,8,10,5,5,5,5,5,0,5,3,5,15,10,15,15,10,5,10,10,0,10,10,5,10,5,15,4,7
"1406",NA,NA,2,15,10,15,10,0,20,10,15,0,5,5,5,2,0,2,14,5,0,12,13,8,0,10,10,10,10,10,5,20,10,5,10,9
"1407",5,15,15,5,20,8,10,5,10,10,15,0,5,5,15,5,5,5,8,25,5,15,10,20,5,10,15,5,15,25,5,10,15,15,10,10
"1408",8,18,15,15,35,5,10,5,20,15,15,35,15,10,18,6,23,5,20,4,20,3,10,13,19,10,10,15,15,10,10,10,15,13,6,15
"1409",NA,15,15,12,59,5,NA,25,20,10,5,25,10,15,10,10,0,0,5,5,13,12,25,14,22,16,20,20,18,0,NA,NA,NA,NA,NA,NA
"1410",7,5,NA,NA,NA,5,NA,0,25,NA,NA,30,10,10,10,5,15,12,20,7,15,7,15,27,10,10,10,5,10,10,0,8,9,8,5,10
"1411",15,10,15,20,5,20,10,15,10,4,25,10,15,0,0,5,0,10,15,6,15,8,0,6,15,15,10,10,12,7,NA,14,15,16,12,22
"1412",15,10,25,20,15,20,10,35,5,10,15,6,30,5,3,30,15,5,5,5,10,15,20,40,40,10,15,12,18,8,7,17,18,12,10,13
"1413",10,15,5,2,20,0,10,0,0,0,20,5,10,5,5,8,13,21,31,8,8,9,31,20,12,7,6,14,9,9,8,14,0,12,0,NA
"1414",13,20,15,10,15,15,8,5,10,15,5,45,10,5,3,4,5,5,10,0,0,7,3,10,0,0,5,7,10,3,5,7,0,20,15,15
"1415",25,0,0,0,20,20,0,0,NA,5,20,0,4,5,10,5,0,5,10,0,20,20,15,0,5,2,10,15,30,30,25,15,15,10,15,15
"1416",NA,NA,NA,NA,NA,NA,NA,15,10,5,5,10,3,5,5,5,22,5,5,5,20,10,5,15,10,15,5,35,20,15,15,25,14,15,5,15
"1417",NA,NA,NA,NA,20,15,25,10,10,0,0,15,5,10,5,2,10,10,5,10,10,5,8,10,2,20,3,0,10,35,15,15,0,3,20,15
"1418",10,5,25,0,0,0,5,30,25,3,25,25,20,15,25,0,5,5,5,15,40,25,15,10,NA,0,NA,NA,NA,30,10,25,20,5,7,20
"1419",NA,NA,NA,NA,NA,16,12,1,8,3,5,5,5,6,5,3,5,3,1,15,20,5,20,5,15,3,7,9,10,8,7,7,7,21,6,17
"1420",15,20,15,12,15,17,13,17,14,10,5,10,10,10,20,10,10,5,0,10,5,10,5,10,10,20,0,0,0,15,13,0,0,20,0,15
"1421",NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,5,10,8,2,3,3,25,25,35,15,15,10,30,5,5,10,30,20,15,15,15,12,25,6
"1422",6,12,7,15,7,10,3,10,5,8,10,20,0,0,0,7,0,0,0,0,3,10,20,10,0,0,0,20,3,20,5,3,0,0,0,17
"1423",10,8,2,15,30,10,10,0,5,0,15,0,10,15,8,5,8,9,14,0,10,9,10,15,8,3,6,10,10,15,0,9,15,10,20,15
"1424",15,22,3,5,30,10,5,5,10,5,30,20,25,10,15,5,10,10,10,5,7,10,25,0,0,5,10,10,10,12,10,10,7,10,5,3
"1425",10,30,5,5,20,8,5,30,15,0,15,15,50,20,15,NA,NA,15,33,17,51,20,25,33,22,23,20,29,22,10,31,7,8,17,0,30
"1426",5,20,5,20,40,5,10,5,15,15,15,10,15,5,5,10,40,10,10,10,10,5,5,20,15,20,0,5,45,15,20,5,5,0,10,10
"1427",NA,NA,NA,NA,NA,NA,10,5,0,20,15,5,10,35,5,10,5,15,25,30,35,25,5,20,5,5,15,10,15,5,7,5,5,4,40,5
"1428",10,15,55,25,54,40,20,25,45,20,70,20,75,15,10,15,15,30,15,50,40,15,45,30,20,10,25,30,10,15,20,20,0,20,25,25
"1429",5,43,60,6,21,20,15,11,11,30,13,10,16,32,13,30,10,10,20,26,21,18,32,26,30,5,10,48,20,15,15,76,21,33,41,10
"1430",NA,NA,NA,NA,5,0,10,20,10,0,10,5,15,40,15,15,10,3,15,42,5,10,20,16,50,35,15,15,40,5,15,30,15,10,30,9
"1431",NA,NA,NA,NA,NA,NA,NA,NA,NA,25,5,30,20,30,20,0,25,50,0,20,40,10,20,0,20,20,20,25,25,20,20,15,10,40,8,15
"1432",NA,NA,20,10,25,20,5,12,2,10,8,10,12,10,5,0,20,15,5,10,10,8,10,10,10,15,5,5,10,10,15,15,15,15,10,5
"1433",NA,NA,NA,NA,NA,NA,NA,5,20,25,25,10,30,35,12,NA,8,15,20,15,10,10,5,5,10,10,10,15,15,10,NA,9,0,0,NA,NA
"1434",10,15,5,NA,NA,10,8,15,5,2,3,0,2,5,0,0,0,0,25,25,25,10,5,5,6,10,10,10,15,5,5,10,5,5,25,0
"1435",0,5,10,1,0,0,0,15,0,15,4,0,15,0,5,10,15,0,0,25,15,0,15,25,10,10,0,15,10,5,20,0,15,2,10,0
"1436",2,50,36,5,15,10,9,0,0,5,5,5,0,0,5,4,0,0,0,20,5,10,0,0,0,0,2,0,10,0,0,0,0,0,0,5
"1437",3,15,20,8,5,3,3,10,0,10,4,0,25,10,3,5,30,60,32,20,2,10,12,12,10,4,3,30,5,2,10,35,1,30,23,10
"1438",0,5,20,3,5,3,2,5,0,5,5,5,10,0,15,3,10,0,9,10,6,5,10,15,15,5,5,5,4,1,10,10,5,5,35,5
"1439",NA,NA,20,15,20,NA,5,2,5,2,3,5,5,2,10,0,0,0,NA,NA,0,0,0,20,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA
"1443",16,37,8,6,6,10,0,35,14,10,10,5,5,5,0,100,15,10,10,10,NA,15,35,NA,8,10,26,18,29,17,4,6,29,15,5.8,9
"1444",15,20,20,18,10,15,10,10,15,NA,NA,NA,NA,35,20,NA,25,45,35,25,NA,10,40,40,9,11,25,3,30,14,40,18,20,37,12.1,2.9
"1445",13,18,12,10,10,10,15,5,0,7,15,5,10,15,15,10,10,15,10,20,NA,10,0,5,12,12,17,10,10,5,15,13,4,16,13,13
"1446",20,45,10,5,0,NA,NA,NA,NA,10,15,10,30,5,40,NA,NA,12,15,NA,NA,50,10,5,25,31,7,6,15,0,15,25,0,NA,12,10
