"","long","lat","counts","Year"
"10350",-75.1,40.78,0,1997
"10351",-61.91,45.6,1,1997
"10352",-64.45,44.23,1,1997
"10353",-65.62,43.48,2,1997
"10354",-63.49,44.61,4,1997
"10355",-59.93,45.92,4,1997
"10356",-61.32,45.6,0,1997
"10357",-72,41.05,2,1997
"10358",-72.33,41.11,1,1997
"10359",-72.23,40.93,3,1997
"10360",-97.22,35.57,1,1997
"10361",-94.7,34.06,60,1997
"10362",-95.32,35.85,6,1997
"10363",-79.9,42.88,1,1997
"10364",-81.12,42.73,1,1997
"10365",-75.37,39.9,2,1997
"10366",-76.36,39.99,1,1997
"10367",-75.61,40.55,1,1997
"10368",-77.8,40.8,1,1997
"10369",-76.89,39.79,1,1997
"10370",-64.29,48.82,1,1997
"10371",-73.64,45.45,1,1997
"10372",-71.58,41.23,1,1997
"10373",-71.16,41.54,1,1997
"10374",-80.48,32.61,62,1997
"10375",-81.62,33.56,18,1997
"10376",-79.7,32.93,66,1997
"10377",-81.22,34.7,8,1997
"10378",-80.75,33.76,39,1997
"10379",-82.84,34.63,25,1997
"10380",-80.92,33.93,47,1997
"10381",-80.22,34.5,31,1997
"10382",-82.32,34.78,6,1997
"10383",-80.75,32.2,146,1997
"10384",-82.33,34,89,1997
"10385",-79.09,33.49,23,1997
"10386",-79.4,33.1,19,1997
"10387",-79.74,34.22,29,1997
"10388",-82.61,34.26,97,1997
"10389",-80.41,33.51,77,1997
"10390",-81.95,34.9,55,1997
"10391",-81.62,33.2,92,1997
"10392",-81.11,34.96,1,1997
"10393",-87.46,35.3,2,1997
"10394",-85.23,35.1,17,1997
"10395",-87.16,35.6,2,1997
"10396",-89.42,35.2,4,1997
"10397",-84.92,35.37,9,1997
"10398",-88.82,35.61,5,1997
"10399",-84.08,35.91,1,1997
"10400",-85.51,35.07,4,1997
"10401",-89.38,36.42,1,1997
"10402",-88.17,35.16,4,1997
"10403",-96.37,29.63,11,1997
"10404",-97.7,30.18,7,1997
"10405",-95.05,29.55,40,1997
"10406",-97.25,30.09,92,1997
"10407",-94.2,30.77,126,1997
"10408",-95.57,29.77,73,1997
"10409",-94.47,29.55,10,1997
"10410",-95.67,29.37,59,1997
"10411",-96,33.74,2,1997
"10412",-97.58,27.83,3,1997
"10413",-98.31,28.49,3,1997
"10414",-96.32,30.59,8,1997
"10415",-95.89,29.96,24,1997
"10416",-96.83,32.83,0,1997
"10417",-95.36,29.02,54,1997
"10418",-97.47,32.77,1,1997
"10419",-96,30.58,47,1997
"10420",-94.95,29.75,38,1997
"10421",-95.55,30.72,79,1997
"10422",-97.86,27.47,8,1997
"10423",-94.72,32.38,242,1997
"10424",-95.92,32.77,6,1997
"10425",-94.59,32.8,197,1997
"10426",-97.96,26.48,1,1997
"10427",-96.99,33.03,8,1997
"10428",-95.98,28.68,25,1997
"10429",-94.66,31.53,368,1997
"10430",-94.73,29.88,272,1997
"10431",-97.1,27.85,5,1997
"10432",-97.58,29.58,16,1997
"10433",-95.77,31.76,3,1997
"10434",-97.12,28.07,4,1997
"10435",-98.19,26.15,1,1997
"10436",-95.44,30.13,113,1997
"10437",-100.48,31.44,1,1997
"10438",-93.96,29.73,1,1997
"10439",-98.62,29.32,3,1997
"10440",-94.32,30.52,42,1997
"10441",-94.21,33.28,60,1997
"10442",-94.98,30.29,163,1997
"10443",-96.1,32.15,3,1997
"10444",-94.42,31.96,92,1997
"10445",-95.3,32.28,53,1997
"10446",-97.08,28.87,44,1997
"10447",-76,36.65,16,1997
"10448",-80.47,37.22,2,1997
"10449",-78.81,36.73,2,1997
"10450",-78.57,38.07,1,1997
"10451",-75.94,37.19,4,1997
"10452",-77.67,38.29,2,1997
"10453",-75.37,37.97,16,1997
"10454",-76.48,36.66,11,1997
"10455",-77.19,38.71,3,1997
"10456",-79.87,37.53,2,1997
"10457",-78.19,38.14,2,1997
"10458",-77.28,37.37,4,1997
"10459",-78.3,36.6,19,1997
"10460",-76.1,36.85,22,1997
"10461",-76.31,37.44,13,1997
"10462",-77.43,38.84,1,1997
"10463",-79.8,36.73,1,1997
"10464",-76.4,37.08,19,1997
"10465",-76.43,36.85,27,1997
"10466",-78.17,39.05,1,1997
"10467",-77.03,37.68,2,1997
"10468",-76.95,38.11,7,1997
"10469",-76.7,37.28,12,1997
"10470",-75.7,37.67,13,1997
"10471",-78.55,37.85,1,1997
"10472",-78.96,37.98,0,1997
"10473",-86.76,33.47,37,1998
"10474",-88.13,30.34,14,1998
"10475",-85.09,31.99,24,1998
"10476",-87.9,30.23,34,1998
"10477",-87.63,30.32,151,1998
"10478",-86.28,34.39,49,1998
"10479",-86.38,32.35,17,1998
"10480",-87.95,30.75,75,1998
"10481",-87.58,33.24,2,1998
"10482",-88,34.83,34,1998
"10483",-86.88,34.6,12,1998
"10484",-93.05,34.13,47,1998
"10485",-92.42,35.09,28,1998
"10486",-93.14,35.17,3,1998
"10487",-92.97,34.72,55,1998
"10488",-91.9,34.75,3,1998
"10489",-92.28,34.76,8,1998
"10490",-91.32,33.4,13,1998
"10491",-94.23,34.58,6,1998
"10492",-93.28,33.27,33,1998
"10493",-93.02,35.62,2,1998
"10494",-92,34.23,87,1998
"10495",-93.92,33.47,1,1998
"10496",-77.4,25.05,2,1998
"10497",-64.76,32.31,2,1998
"10498",-118.09,33.85,1,1998
"10499",-105.27,40.03,1,1998
"10500",-75.19,38.81,1,1998
"10501",-75.11,38.6,8,1998
"10502",-75.57,38.58,0,1998
"10503",-82.58,28.47,50,1998
"10504",-85.07,29.67,38,1998
"10505",-82.33,27.79,36,1998
"10506",-81.32,27.65,377,1998
"10507",-82.56,27.5,14,1998
"10508",-85.67,30.19,104,1998
"10509",-82.32,28.55,113,1998
"10510",-86.52,30.45,951,1998
"10511",-83.01,29.19,21,1998
"10512",-80.7,28.36,10,1998
"10513",-82.58,28.87,101,1998
"10514",-81.52,26.37,95,1998
"10515",-81.12,29.25,86,1998
"10516",-80.19,25.84,97,1998
"10517",-81.15,28.71,77,1998
"10518",-81.85,28.85,60,1998
"10519",-82.24,28.31,100,1998
"10520",-80.22,26.14,16,1998
"10521",-81.99,26.56,12,1998
"10522",-82.31,29.6,167,1998
"10523",-82.76,30.34,74,1998
"10524",-81.49,30.42,43,1998
"10525",-80.15,26.99,16,1998
"10526",-81.39,28.21,16,1998
"10527",-81.85,28.03,47,1998
"10528",-81.34,27.26,200,1998
"10529",-81.52,27.89,103,1998
"10530",-81.99,29.75,89,1998
"10531",-80.68,28.62,3,1998
"10532",-82.24,27.23,83,1998
"10533",-81.76,26.13,72,1998
"10534",-82.74,28.07,324,1998
"10535",-82.69,28.26,110,1998
"10536",-87.37,30.33,450,1998
"10537",-87.15,30.45,130,1998
"10538",-81.01,29.06,37,1998
"10539",-82.05,26.92,64,1998
"10540",-85.3,29.77,78,1998
"10541",-80.5,25.43,7,1998
"10542",-81.32,29.93,16,1998
"10543",-80.55,27.85,78,1998
"10544",-82.16,26.46,8,1998
"10545",-84.22,30.15,59,1998
"10546",-82.68,27.8,31,1998
"10547",-82.5,27.28,18,1998
"10548",-80.25,27.18,50,1998
"10549",-82.46,28.01,7,1998
"10550",-84.24,30.53,190,1998
"10551",-80.42,27.67,4,1998
"10552",-82.38,27,49,1998
"10553",-80.13,26.57,17,1998
"10554",-81.37,28.79,301,1998
"10555",-81.3,29.05,3,1998
"10556",-81.61,28.73,46,1998
"10557",-84.42,31.43,51,1998
"10558",-83.38,33.93,52,1998
"10559",-84.67,33.97,130,1998
"10560",-82.02,33.44,5,1998
"10561",-84.63,30.88,121,1998
"10562",-84.84,32.82,44,1998
"10563",-84.65,34.88,1,1998
"10564",-81.47,30.82,25,1998
"10565",-85,32.59,27,1998
"10566",-84.97,34.77,1,1998
"10567",-81.43,31.11,15,1998
"10568",-81.29,31.68,33,1998
"10569",-83.67,32.83,21,1998
"10570",-82.13,30.8,7,1998
"10571",-84.62,33.35,78,1998
"10572",-83.75,33.09,80,1998
"10573",-81.12,31.64,179,1998
"10574",-81.47,31.47,90,1998
"10575",-87.79,42.14,2,1998
"10576",-88.61,37.41,1,1998
"10577",-86.43,36.92,1,1998
"10578",-88.17,36.94,1,1998
"10579",-85.63,38.29,0,1998
"10580",-93.5,32.29,8,1998
"10581",-91.12,30.37,21,1998
"10582",-92.06,31.51,63,1998
"10583",-93.11,29.82,14,1998
"10584",-92.36,30.11,204,1998
"10585",-92.24,32.66,135,1998
"10586",-93.71,29.8,13,1998
"10587",-92.1,30.19,28,1998
"10588",-91.9,31.23,4,1998
"10589",-92.81,30.06,102,1998
"10590",-89.92,30.02,21,1998
"10591",-89.79,30.25,60,1998
"10592",-92.38,30.76,306,1998
"10593",-90.47,30.09,32,1998
"10594",-93.39,29.85,21,1998
"10595",-93.89,32.54,125,1998
"10596",-90.09,30.42,71,1998
"10597",-91.37,32.28,1,1998
"10598",-90.75,29.82,11,1998
"10599",-89.48,29.34,2,1998
"10600",-70.62,41.65,5,1998
"10601",-70,41.72,1,1998
"10602",-70.3,41.7,9,1998
"10603",-70.52,41.36,5,1998
"10604",-70.09,41.29,7,1998
"10605",-72.6,42.34,1,1998
"10606",-70.6,41.87,11,1998
"10607",-70.93,42.22,1,1998
"10608",-71.03,41.87,1,1998
"10609",-70.04,41.98,1,1998
"10610",-76.49,39.27,2,1998
"10611",-75.76,38.03,2,1998
"10612",-75.84,38.91,6,1998
"10613",-76.64,38.75,2,1998
"10614",-76.19,39.14,2,1998
"10615",-75.21,38.31,13,1998
"10616",-76.42,38.11,7,1998
"10617",-76.5,38.34,5,1998
"10618",-77.03,38.48,2,1998
"10619",-75.73,38.33,22,1998
"10620",-76.04,38.36,1,1998
"10621",-77.33,39.07,2,1998
"10622",-76.25,38.75,1,1998
"10623",-70.48,43.44,1,1998
"10624",-70.22,43.59,1,1998
"10625",-90.13,34.76,13,1998
"10626",-91.18,31.75,3,1998
"10627",-89.7,33.81,20,1998
"10628",-89.32,31.31,52,1998
"10629",-90,32.45,94,1998
"10630",-88.74,30.43,8,1998
"10631",-88.72,32.47,58,1998
"10632",-88.78,33.27,77,1998
"10633",-89.5,30.29,144,1998
"10634",-90.29,33.34,4,1998
"10635",-89.72,34.47,27,1998
"10636",-88.7,34.23,10,1998
"10637",-90.91,32.31,5,1998
"10638",-66.79,45.05,1,1998
"10639",-78.85,35.07,16,1998
"10640",-79.4,36.07,4,1998
"10641",-75.55,35.78,24,1998
"10642",-82.67,35.18,0,1998
"10643",-76.93,35.47,52,1998
"10644",-75.61,35.22,9,1998
"10645",-79.06,35.91,42,1998
"10646",-80.88,35.18,8,1998
"10647",-78.89,36.09,43,1998
"10648",-78.62,36,76,1998
"10649",-81.13,35.26,2,1998
"10650",-79.84,36.12,0,1998
"10651",-77.24,35.59,11,1998
"10652",-82.55,35.34,3,1998
"10653",-80.9,35.9,1,1998
"10654",-79.04,35.7,157,1998
"10655",-75.72,36.03,1,1998
"10656",-76.13,35.45,39,1998
"10657",-76.71,34.76,70,1998
"10658",-77.08,35.05,49,1998
"10659",-76.65,35.14,6,1998
"10660",-80.05,35.12,22,1998
"10661",-78.66,35.76,56,1998
"10662",-77.57,36.4,2,1998
"10663",-78.82,35.41,47,1998
"10664",-78.03,33.94,15,1998
"10665",-80.87,35.44,18,1998
"10666",-79.32,35.22,107,1998
"10667",-82.24,35.21,6,1998
"10668",-77.98,35.32,85,1998
"10669",-77.89,34.14,26,1998
"10670",-80.31,36.08,2,1998
"10671",-74.38,40.85,1,1998
"10672",-74.93,39.25,1,1998
"10673",-75.2,39.33,1,1998
"10674",-74.88,39.01,0,1998
"10675",-74.15,40.02,6,1998
"10676",-75.24,39.77,6,1998
"10677",-74.74,39.77,1,1998
"10678",-107.31,32.95,0,1998
"10679",-65.62,43.48,1,1998
"10680",-63.49,44.61,9,1998
"10681",-59.93,45.92,0,1998
"10682",-61.32,45.6,1,1998
"10683",-64.08,45.05,1,1998
"10684",-72.78,40.83,4,1998
"10685",-73.88,42.29,1,1998
"10686",-72,41.05,1,1998
"10687",-74.15,40.58,4,1998
"10688",-73.14,40.91,1,1998
"10689",-84.3,39.1,2,1998
"10690",-81.95,40.53,1,1998
"10691",-94.7,34.06,27,1998
"10692",-95.32,35.85,1,1998
"10693",-94.95,36.4,1,1998
"10694",-79.75,44.89,3,1998
"10695",-79.92,43.63,1,1998
"10696",-94.35,49.03,1,1998
"10697",-79.69,43.49,1,1998
"10698",-75.37,39.9,1,1998
"10699",-79.14,40.61,1,1998
"10700",-75.61,40.55,1,1998
"10701",-76.3,40.23,1,1998
"10702",-76.17,39.82,1,1998
"10703",-63.04,46.14,2,1998
"10704",-80.48,32.61,23,1998
"10705",-81.62,33.56,32,1998
"10706",-79.7,32.93,15,1998
"10707",-81.22,34.7,5,1998
"10708",-80.75,33.76,36,1998
"10709",-82.84,34.63,37,1998
"10710",-80.92,33.93,14,1998
"10711",-82.32,34.78,16,1998
"10712",-80.75,32.2,224,1998
"10713",-82.33,34,52,1998
"10714",-79.09,33.49,33,1998
"10715",-79.4,33.1,52,1998
"10716",-79.74,34.22,7,1998
"10717",-82.61,34.26,39,1998
"10718",-80.41,33.51,71,1998
"10719",-81.95,34.9,35,1998
"10720",-81.62,33.2,223,1998
"10721",-87.46,35.3,2,1998
"10722",-85.23,35.1,5,1998
"10723",-87.38,36.5,2,1998
"10724",-87.16,35.6,1,1998
"10725",-89.42,35.2,6,1998
"10726",-83.49,35.71,1,1998
"10727",-84.92,35.37,24,1998
"10728",-88.82,35.61,5,1998
"10729",-84.08,35.91,1,1998
"10730",-89.93,35.15,4,1998
"10731",-85.51,35.07,1,1998
"10732",-88.17,35.16,12,1998
"10733",-96.37,29.63,3,1998
"10734",-96.88,28.23,2,1998
"10735",-97.7,30.18,2,1998
"10736",-95.05,29.55,53,1998
"10737",-97.25,30.09,139,1998
"10738",-94.2,30.77,48,1998
"10739",-95.57,29.77,36,1998
"10740",-94.47,29.55,10,1998
"10741",-95.67,29.37,18,1998
"10742",-96,33.74,1,1998
"10743",-97.58,27.83,3,1998
"10744",-97.29,27.66,1,1998
"10745",-98.31,28.49,6,1998
"10746",-96.32,30.59,5,1998
"10747",-96.83,32.83,3,1998
"10748",-95.36,29.02,10,1998
"10749",-96,30.58,32,1998
"10750",-94.95,29.75,36,1998
"10751",-95.55,30.72,51,1998
"10752",-94.72,32.38,136,1998
"10753",-95.18,29.94,51,1998
"10754",-95.92,32.77,5,1998
"10755",-94.59,32.8,161,1998
"10756",-97.96,26.48,1,1998
"10757",-96.99,33.03,1,1998
"10758",-95.98,28.68,7,1998
"10759",-94.66,31.53,342,1998
"10760",-94.73,29.88,107,1998
"10761",-97.1,27.85,2,1998
"10762",-97.58,29.58,6,1998
"10763",-95.77,31.76,3,1998
"10764",-97.12,28.07,2,1998
"10765",-95.57,28.87,3,1998
"10766",-95.44,30.13,26,1998
"10767",-93.96,29.73,1,1998
"10768",-98.62,29.32,2,1998
"10769",-94.32,30.52,63,1998
"10770",-94.21,33.28,27,1998
"10771",-94.98,30.29,38,1998
"10772",-96.1,32.15,1,1998
"10773",-94.42,31.96,70,1998
"10774",-95.3,32.28,93,1998
"10775",-97.08,28.87,6,1998
"10776",-78.99,38.2,2,1998
"10777",-76,36.65,8,1998
"10778",-77.33,38.37,6,1998
"10779",-80.47,37.22,1,1998
"10780",-78.81,36.73,12,1998
"10781",-75.94,37.19,22,1998
"10782",-75.37,37.97,2,1998
"10783",-76.48,36.66,35,1998
"10784",-77.28,37.37,3,1998
"10785",-76.1,36.85,18,1998
"10786",-76.31,37.44,2,1998
"10787",-76.4,37.08,7,1998
"10788",-76.43,36.85,5,1998
"10789",-78.17,39.05,2,1998
"10790",-78.46,38.59,2,1998
"10791",-77.03,37.68,1,1998
"10792",-76.95,38.11,5,1998
"10793",-76.7,37.28,15,1998
"10794",-75.7,37.67,4,1998
"10795",-73.02,44.08,1,1998
"10796",-81.71,38.36,1,1998
"10797",-86.76,33.47,44,1999
"10798",-88.13,30.34,41,1999
"10799",-85.09,31.99,32,1999
"10800",-87.9,30.23,8,1999
"10801",-87.63,30.32,357,1999
"10802",-86.28,34.39,73,1999
"10803",-86.38,32.35,51,1999
"10804",-87.95,30.75,55,1999
"10805",-87.58,33.24,16,1999
"10806",-88,34.83,54,1999
"10807",-86.88,34.6,11,1999
"10808",-93.05,34.13,23,1999
"10809",-92.68,36.98,20,1999
"10810",-92.42,35.09,14,1999
"10811",-94.17,36.06,1,1999
"10812",-93.14,35.17,18,1999
"10813",-92.97,34.72,110,1999
"10814",-91.9,34.75,10,1999
"10815",-92.28,34.76,9,1999
"10816",-91.32,33.4,11,1999
"10817",-94.23,34.58,16,1999
"10818",-93.28,33.27,19,1999
"10819",-93.02,35.62,13,1999
"10820",-92,34.23,25,1999
"10821",-93.92,33.47,2,1999
"10822",-90.23,35.35,1,1999
"10823",-91.12,34.31,1,1999
"10824",-77.4,25.05,1,1999
"10825",-64.76,32.31,3,1999
"10826",-118.09,33.85,1,1999
"10827",-119.76,34.45,1,1999
"10828",-77.07,38.87,2,1999
"10829",-75.19,38.81,2,1999
"10830",-75.11,38.6,9,1999
"10831",-75.57,38.58,6,1999
"10832",-82.58,28.47,90,1999
"10833",-85.07,29.67,40,1999
"10834",-82.33,27.79,130,1999
"10835",-81.32,27.65,290,1999
"10836",-82.56,27.5,6,1999
"10837",-85.67,30.19,67,1999
"10838",-82.32,28.55,126,1999
"10839",-86.52,30.45,509,1999
"10840",-83.01,29.19,15,1999
"10841",-80.7,28.36,3,1999
"10842",-82.58,28.87,74,1999
"10843",-81.52,26.37,66,1999
"10844",-81.12,29.25,54,1999
"10845",-80.19,25.84,28,1999
"10846",-81.15,28.71,103,1999
"10847",-81.85,28.85,126,1999
"10848",-82.24,28.31,200,1999
"10849",-80.22,26.14,19,1999
"10850",-81.99,26.56,10,1999
"10851",-80.38,27.42,1,1999
"10852",-82.31,29.6,123,1999
"10853",-82.76,30.34,101,1999
"10854",-81.49,30.42,38,1999
"10855",-80.15,26.99,54,1999
"10856",-81.39,28.21,22,1999
"10857",-81.85,28.03,42,1999
"10858",-81.34,27.26,260,1999
"10859",-81.52,27.89,93,1999
"10860",-81.99,29.75,91,1999
"10861",-80.68,28.62,5,1999
"10862",-82.24,27.23,59,1999
"10863",-81.76,26.13,51,1999
"10864",-82.74,28.07,120,1999
"10865",-82.69,28.26,180,1999
"10866",-87.37,30.33,143,1999
"10867",-87.15,30.45,127,1999
"10868",-81.01,29.06,4,1999
"10869",-82.05,26.92,99,1999
"10870",-85.3,29.77,73,1999
"10871",-80.5,25.43,7,1999
"10872",-81.32,29.93,13,1999
"10873",-80.55,27.85,131,1999
"10874",-82.16,26.46,1,1999
"10875",-84.22,30.15,232,1999
"10876",-82.68,27.8,50,1999
"10877",-82.5,27.28,2,1999
"10878",-80.25,27.18,80,1999
"10879",-82.46,28.01,2,1999
"10880",-84.24,30.53,175,1999
"10881",-80.42,27.67,4,1999
"10882",-82.38,27,43,1999
"10883",-80.13,26.57,16,1999
"10884",-81.37,28.79,101,1999
"10885",-81.3,29.05,4,1999
"10886",-81.61,28.73,42,1999
"10887",-84.42,31.43,51,1999
"10888",-83.38,33.93,77,1999
"10889",-84.67,33.97,153,1999
"10890",-82.02,33.44,6,1999
"10891",-84.63,30.88,67,1999
"10892",-84.84,32.82,198,1999
"10893",-81.47,30.82,18,1999
"10894",-85,32.59,32,1999
"10895",-81.43,31.11,9,1999
"10896",-81.29,31.68,40,1999
"10897",-83.67,32.83,20,1999
"10898",-82.13,30.8,30,1999
"10899",-84.62,33.35,77,1999
"10900",-83.75,33.09,70,1999
"10901",-81.12,31.64,70,1999
"10902",-117.04,46.73,1,1999
"10903",-89.84,38.29,1,1999
"10904",-89.02,37.32,1,1999
"10905",-88.75,37.2,2,1999
"10906",-89.4,37.47,1,1999
"10907",-88.2,36.6,3,1999
"10908",-88.17,36.94,1,1999
"10909",-93.5,32.29,45,1999
"10910",-91.12,30.37,53,1999
"10911",-92.06,31.51,39,1999
"10912",-92.37,31.1,148,1999
"10913",-93.11,29.82,7,1999
"10914",-92.36,30.11,124,1999
"10915",-92.24,32.66,103,1999
"10916",-93.71,29.8,44,1999
"10917",-92.1,30.19,86,1999
"10918",-92.81,30.06,164,1999
"10919",-93.06,31.82,61,1999
"10920",-89.92,30.02,13,1999
"10921",-89.79,30.25,156,1999
"10922",-92.38,30.76,451,1999
"10923",-90.47,30.09,11,1999
"10924",-93.39,29.85,50,1999
"10925",-93.89,32.54,135,1999
"10926",-90.09,30.42,259,1999
"10927",-90.75,29.82,13,1999
"10928",-89.48,29.34,4,1999
"10929",-70.23,42.15,1,1999
"10930",-70.62,41.65,2,1999
"10931",-70.73,42.61,1,1999
"10932",-70,41.72,1,1999
"10933",-70.3,41.7,8,1999
"10934",-71.36,42.17,1,1999
"10935",-70.52,41.36,6,1999
"10936",-70.09,41.29,5,1999
"10937",-70.87,41.6,2,1999
"10938",-70.6,41.87,4,1999
"10939",-70.04,41.98,1,1999
"10940",-71.67,42.07,1,1999
"10941",-76.79,38.99,3,1999
"10942",-75.76,38.03,3,1999
"10943",-75.84,38.91,2,1999
"10944",-75.21,38.31,10,1999
"10945",-76.42,38.11,1,1999
"10946",-75.73,38.33,8,1999
"10947",-76.04,38.36,20,1999
"10948",-77.33,39.07,2,1999
"10949",-76.25,38.75,4,1999
"10950",-69.47,43.93,1,1999
"10951",-94.36,38.02,1,1999
"10952",-90.2,36.98,6,1999
"10953",-90.41,36.77,6,1999
"10954",-90.13,34.76,19,1999
"10955",-91.18,31.75,28,1999
"10956",-90.58,32.55,2,1999
"10957",-89.7,33.81,44,1999
"10958",-89.32,31.31,29,1999
"10959",-90,32.45,68,1999
"10960",-88.74,30.43,22,1999
"10961",-88.72,32.47,28,1999
"10962",-88.78,33.27,42,1999
"10963",-89.5,30.29,216,1999
"10964",-90.29,33.34,2,1999
"10965",-89.72,34.47,19,1999
"10966",-90.37,33.97,1,1999
"10967",-88.7,34.23,9,1999
"10968",-90.91,32.31,6,1999
"10969",-90.99,33.1,6,1999
"10970",-64.36,45.9,1,1999
"10971",-78.85,35.07,5,1999
"10972",-75.55,35.78,10,1999
"10973",-82.67,35.18,1,1999
"10974",-76.93,35.47,25,1999
"10975",-75.61,35.22,182,1999
"10976",-79.06,35.91,20,1999
"10977",-80.88,35.18,2,1999
"10978",-78.89,36.09,12,1999
"10979",-78.62,36,19,1999
"10980",-81.13,35.26,1,1999
"10981",-79.84,36.12,11,1999
"10982",-77.24,35.59,6,1999
"10983",-82.55,35.34,1,1999
"10984",-80.9,35.9,1,1999
"10985",-79.04,35.7,58,1999
"10986",-75.72,36.03,10,1999
"10987",-76.13,35.45,49,1999
"10988",-76.71,34.76,41,1999
"10989",-77.08,35.05,12,1999
"10990",-81.2,36.52,4,1999
"10991",-76.65,35.14,26,1999
"10992",-80.05,35.12,33,1999
"10993",-76.45,35.77,2,1999
"10994",-78.66,35.76,12,1999
"10995",-77.57,36.4,3,1999
"10996",-78.82,35.41,19,1999
"10997",-78.03,33.94,66,1999
"10998",-81.57,35.3,1,1999
"10999",-80.87,35.44,1,1999
"11000",-81.02,36.34,1,1999
"11001",-79.32,35.22,61,1999
"11002",-82.24,35.21,5,1999
"11003",-77.98,35.32,35,1999
"11004",-77.89,34.14,50,1999
"11005",-80.31,36.08,4,1999
"11006",-74.17,39.67,1,1999
"11007",-74.93,39.25,8,1999
"11008",-74.88,39.01,1,1999
"11009",-75.24,39.77,6,1999
"11010",-74.46,39.44,1,1999
"11011",-74.73,40.19,1,1999
"11012",-65.62,43.48,1,1999
"11013",-63.49,44.61,14,1999
"11014",-64.95,44.99,1,1999
"11015",-65.03,43.77,1,1999
"11016",-64.39,45.09,1,1999
"11017",-73.94,40.62,3,1999
"11018",-72.78,40.83,10,1999
"11019",-75.65,43.1,1,1999
"11020",-72.45,40.86,1,1999
"11021",-81.63,40.44,1,1999
"11022",-94.7,34.06,109,1999
"11023",-95.32,35.85,6,1999
"11024",-94.95,36.4,2,1999
"11025",-80.57,44.53,0,1999
"11026",-79.25,42.88,1,1999
"11027",-75.43,40.13,1,1999
"11028",-75.32,40.62,1,1999
"11029",-77.94,40.57,1,1999
"11030",-76.17,39.82,1,1999
"11031",-75.6,39.97,1,1999
"11032",-80.48,32.61,92,1999
"11033",-81.62,33.56,24,1999
"11034",-79.7,32.93,94,1999
"11035",-81.22,34.7,6,1999
"11036",-80.75,33.76,39,1999
"11037",-82.84,34.63,43,1999
"11038",-80.92,33.93,22,1999
"11039",-80.75,32.2,421,1999
"11040",-82.33,34,20,1999
"11041",-79.09,33.49,60,1999
"11042",-79.4,33.1,19,1999
"11043",-79.74,34.22,7,1999
"11044",-82.61,34.26,23,1999
"11045",-80.41,33.51,70,1999
"11046",-81.95,34.9,20,1999
"11047",-81.62,33.2,106,1999
"11048",-87.46,35.3,9,1999
"11049",-85.23,35.1,18,1999
"11050",-85.47,36.14,1,1999
"11051",-89.42,35.2,6,1999
"11052",-83.49,35.71,1,1999
"11053",-84.92,35.37,10,1999
"11054",-86.66,36.19,3,1999
"11055",-88.82,35.61,2,1999
"11056",-84.08,35.91,6,1999
"11057",-89.93,35.15,5,1999
"11058",-85.51,35.07,3,1999
"11059",-84.09,36.22,3,1999
"11060",-89.38,36.42,5,1999
"11061",-88.17,35.16,21,1999
"11062",-96.37,29.63,7,1999
"11063",-96.88,28.23,6,1999
"11064",-97.7,30.18,7,1999
"11065",-95.05,29.55,23,1999
"11066",-97.25,30.09,54,1999
"11067",-94.2,30.77,156,1999
"11068",-95.57,29.77,144,1999
"11069",-98.28,30.75,1,1999
"11070",-94.47,29.55,25,1999
"11071",-97.45,30.97,2,1999
"11072",-95.67,29.37,31,1999
"11073",-97.58,27.83,4,1999
"11074",-97.29,27.66,1,1999
"11075",-98.31,28.49,1,1999
"11076",-96.32,30.59,34,1999
"11077",-95.89,29.96,13,1999
"11078",-96.83,32.83,8,1999
"11079",-95.36,29.02,64,1999
"11080",-97.47,32.77,5,1999
"11081",-94.83,29.33,2,1999
"11082",-96,30.58,48,1999
"11083",-97.68,26.18,2,1999
"11084",-94.95,29.75,97,1999
"11085",-95.55,30.72,76,1999
"11086",-97.86,27.47,15,1999
"11087",-99.42,27.5,6,1999
"11088",-94.72,32.38,233,1999
"11089",-95.18,29.94,74,1999
"11090",-95.92,32.77,8,1999
"11091",-94.59,32.8,194,1999
"11092",-96.54,32.93,2,1999
"11093",-97.96,26.48,1,1999
"11094",-96.62,33.16,2,1999
"11095",-102.03,31.95,1,1999
"11096",-95.98,28.68,21,1999
"11097",-94.66,31.53,313,1999
"11098",-94.73,29.88,94,1999
"11099",-97.1,27.85,2,1999
"11100",-97.58,29.58,13,1999
"11101",-95.77,31.76,22,1999
"11102",-97.12,28.07,7,1999
"11103",-98.19,26.15,1,1999
"11104",-95.57,28.87,2,1999
"11105",-95.44,30.13,46,1999
"11106",-93.96,29.73,10,1999
"11107",-98.62,29.32,5,1999
"11108",-94.32,30.52,83,1999
"11109",-94.21,33.28,27,1999
"11110",-94.98,30.29,43,1999
"11111",-96.1,32.15,9,1999
"11112",-94.42,31.96,166,1999
"11113",-95.3,32.28,119,1999
"11114",-97.12,32.77,1,1999
"11115",-97.08,28.87,34,1999
"11116",-97.05,31.52,14,1999
